Date of Encashment,Name of the Political Party,Denomination
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,1000000
10/Jan/2022,BHARTIYA JANTA PARTY,1000000
10/Jan/2022,BHARTIYA JANTA PARTY,1000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,1000000
10/Jan/2022,BHARTIYA JANTA PARTY,100000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,1000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,100000
10/Jan/2022,BHARTIYA JANTA PARTY,1000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,1000000
10/Jan/2022,BHARTIYA JANTA PARTY,100000
10/Jan/2022,BHARTIYA JANTA PARTY,100000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,1000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,1000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BHARTIYA JANTA PARTY,10000000
10/Jan/2022,BIHAR PRADESH JANTA DAL(UNITED),10000000
10/Jan/2022,BIHAR PRADESH JANTA DAL(UNITED),10000000
10/Jan/2022,BIHAR PRADESH JANTA DAL(UNITED),10000000
10/Jan/2022,BIHAR PRADESH JANTA DAL(UNITED),10000000
10/Jan/2022,BIHAR PRADESH JANTA DAL(UNITED),10000000
10/Jan/2022,BIHAR PRADESH JANTA DAL(UNITED),10000000
10/Jan/2022,BIHAR PRADESH JANTA DAL(UNITED),10000000
10/Jan/2022,BIHAR PRADESH JANTA DAL(UNITED),10000000
10/Jan/2022,BIHAR PRADESH JANTA DAL(UNITED),10000000
10/Jan/2022,BIHAR PRADESH JANTA DAL(UNITED),10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,BIJU JANATA DAL,10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
10/Jan/2022,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,ALL INDIA TRINAMOOL CONGRESS,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,BIJU JANATA DAL,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
11/Jan/2022,DMK PARTY IN PARLIAMENT,10000000
